number(0), number(1), t, x(0), x(1), x(2), data 
0, 0, 1.499606e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 8.408276e-04, 7.505781e-06, -5.632511e-04, 2.088230e-01, -1.817301e-05, -4.506269e-02, -5.406266e-05, 6.771743e-02, -1.181595e-04, 1.722507e-02, -1.713373e-02, 3.180754e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.498372e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 8.352479e-04, 1.916833e-05, -5.664253e-04, 2.089900e-01, -1.154088e-05, -4.500169e-02, -5.236654e-05, 6.779002e-02, -1.199508e-04, 1.721473e-02, -1.713389e-02, 3.181453e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.497137e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 8.271601e-04, 3.020369e-05, -5.695384e-04, 2.091532e-01, -4.469492e-06, -4.494209e-02, -5.049385e-05, 6.786793e-02, -1.217493e-04, 1.720448e-02, -1.713419e-02, 3.182157e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.495903e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 8.165340e-04, 4.052749e-05, -5.722414e-04, 2.093112e-01, 2.832561e-06, -4.488691e-02, -4.852018e-05, 6.795120e-02, -1.235035e-04, 1.719434e-02, -1.713463e-02, 3.182862e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.494669e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 8.033473e-04, 5.004612e-05, -5.741897e-04, 2.094627e-01, 1.013721e-05, -4.483912e-02, -4.652270e-05, 6.803983e-02, -1.251618e-04, 1.718435e-02, -1.713519e-02, 3.183572e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.493435e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 7.875855e-04, 5.865857e-05, -5.750516e-04, 2.096069e-01, 1.720770e-05, -4.480161e-02, -4.457627e-05, 6.813388e-02, -1.266715e-04, 1.717453e-02, -1.713586e-02, 3.184283e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.492201e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 7.692473e-04, 6.625889e-05, -5.745132e-04, 2.097431e-01, 2.380687e-05, -4.477710e-02, -4.275535e-05, 6.823333e-02, -1.279823e-04, 1.716493e-02, -1.713664e-02, 3.184994e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.490966e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 7.483464e-04, 7.273934e-05, -5.722847e-04, 2.098705e-01, 2.970837e-05, -4.476810e-02, -4.112711e-05, 6.833817e-02, -1.290464e-04, 1.715557e-02, -1.713750e-02, 3.185704e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.489732e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 7.249162e-04, 7.799396e-05, -5.681058e-04, 2.099891e-01, 3.470651e-05, -4.477696e-02, -3.974770e-05, 6.844841e-02, -1.298218e-04, 1.714648e-02, -1.713843e-02, 3.186410e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
0, 0, 1.488498e+01, 2.513529e+01, 0.000000e+00, 1.100000e+01, 6.990120e-04, 8.192263e-05, -5.617504e-04, 2.100987e-01, 3.862512e-05, -4.480571e-02, -3.866251e-05, 6.856401e-02, -1.302766e-04, 1.713770e-02, -1.713943e-02, 3.187109e-02, 2.670000e+00, 6.000000e+00, 3.464000e+00, 2.586617e+01, 0.000000e+00, 1.100000e+01
