number(0), number(1), t, x(0), x(1), x(2), data 
0, 0, 1.499785e+01, 17.0, 0.000000e+00, 2.000000e+01, -9.828160e-07, -1.051912e-06, -1.225018e-01, 3.713314e-05, -9.944985e-07, 3.005239e-05, -4.523948e-07, -1.744929e+00, -1.876417e-05, 7.015862e-06, 5.587962e-06, -7.886165e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.498691e+01, 17.0, 0.000000e+00, 2.000000e+01, -9.167659e-07, -1.114414e-06, -1.219162e-01, 3.711047e-05, -6.271475e-07, 2.830408e-05, -2.503272e-07, -1.751538e+00, 1.038891e-05, 7.027468e-06, 5.599587e-06, -7.884830e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.497598e+01, 17.0, 0.000000e+00, 2.000000e+01, -8.270791e-07, -1.171415e-06, -1.213094e-01, 3.742267e-05, -1.720470e-07, 2.682736e-05, -3.661499e-08, -1.758322e+00, 4.915672e-05, 7.030653e-06, 5.611974e-06, -7.883501e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.496505e+01, 17.0, 0.000000e+00, 2.000000e+01, -7.155729e-07, -1.217940e-06, -1.206820e-01, 3.800082e-05, 3.209257e-07, 2.561475e-05, 1.766694e-07, -1.765268e+00, 9.502174e-05, 7.038795e-06, 5.625385e-06, -7.882175e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.495412e+01, 17.0, 0.000000e+00, 2.000000e+01, -5.836584e-07, -1.253390e-06, -1.200347e-01, 3.885674e-05, 8.164233e-07, 2.487997e-05, 3.656043e-07, -1.772361e+00, 1.443826e-04, 7.046645e-06, 5.638761e-06, -7.880863e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.494319e+01, 17.0, 0.000000e+00, 2.000000e+01, -4.336976e-07, -1.273585e-06, -1.193685e-01, 3.993382e-05, 1.240159e-06, 2.440883e-05, 4.944172e-07, -1.779585e+00, 1.926035e-04, 7.056742e-06, 5.652513e-06, -7.879554e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.493226e+01, 17.0, 0.000000e+00, 2.000000e+01, -2.630964e-07, -1.271944e-06, -1.186848e-01, 4.120167e-05, 1.558653e-06, 2.439701e-05, 5.293378e-07, -1.786925e+00, 2.350976e-04, 7.053834e-06, 5.666168e-06, -7.878253e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.492133e+01, 17.0, 0.000000e+00, 2.000000e+01, -8.989745e-08, -1.247016e-06, -1.179856e-01, 4.255962e-05, 1.715578e-06, 2.450412e-05, 4.923545e-07, -1.794368e+00, 2.676469e-04, 7.053986e-06, 5.679735e-06, -7.876960e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.491039e+01, 17.0, 0.000000e+00, 2.000000e+01, 8.071884e-08, -1.201480e-06, -1.172731e-01, 4.389084e-05, 1.708143e-06, 2.480055e-05, 3.831204e-07, -1.801899e+00, 2.867196e-04, 7.063583e-06, 5.692776e-06, -7.875675e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.489946e+01, 17.0, 0.000000e+00, 2.000000e+01, 2.343880e-07, -1.137565e-06, -1.165501e-01, 4.506563e-05, 1.520536e-06, 2.509386e-05, 2.213477e-07, -1.809511e+00, 2.900738e-04, 7.060734e-06, 5.705557e-06, -7.874396e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.488853e+01, 17.0, 0.000000e+00, 2.000000e+01, 3.647885e-07, -1.060706e-06, -1.158198e-01, 4.597042e-05, 1.221668e-06, 2.538354e-05, 4.307855e-08, -1.817199e+00, 2.770399e-04, 7.061266e-06, 5.716909e-06, -7.873127e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.487760e+01, 17.0, 0.000000e+00, 2.000000e+01, 4.568249e-07, -9.791009e-07, -1.150856e-01, 4.646688e-05, 8.371146e-07, 2.545692e-05, -7.970754e-08, -1.824963e+00, 2.485799e-04, 7.057725e-06, 5.728560e-06, -7.871865e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.486667e+01, 17.0, 0.000000e+00, 2.000000e+01, 5.061523e-07, -9.019075e-07, -1.143511e-01, 4.645475e-05, 4.087183e-07, 2.518545e-05, -1.322509e-07, -1.832806e+00, 2.071963e-04, 7.047086e-06, 5.738847e-06, -7.870611e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
0, 0, 1.485574e+01, 17.0, 0.000000e+00, 2.000000e+01, 5.128801e-07, -8.375366e-07, -1.136201e-01, 4.584892e-05, -5.062840e-08, 2.439073e-05, -1.384090e-07, -1.840738e+00, 1.566288e-04, 7.047625e-06, 5.748387e-06, -7.869364e+00, 2.700000e+00, 5.716001e+00, 3.300000e+00, 1.709013e+01, 0.000000e+00, 2.000000e+01
