number(0), number(1), t, x(0), x(1), x(2), data 
0, 0, 3.026935e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.564814e-01, 1.472780e-01, 1.703443e-01, -8.920935e-01, -2.664092e-03, 7.059589e-01, -1.050568e-02, 7.490895e+00, -1.248766e-03
0, 0, 3.016812e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 8.260071e-02, 1.519332e-01, 1.496494e-01, -6.012851e-01, 1.933095e-03, 9.544502e-01, -1.221774e-02, 7.770750e+00, -2.483256e-03
0, 0, 3.006688e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -3.516353e-03, 1.657284e-01, 1.387998e-01, -4.019621e-01, 3.768366e-03, 1.092049e+00, -1.143003e-02, 8.113192e+00, -3.765059e-04
0, 0, 2.996565e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -9.546261e-02, 1.787532e-01, 1.407479e-01, -3.634036e-01, 2.275620e-03, 1.111032e+00, -8.680406e-03, 8.516882e+00, 1.614281e-03
0, 0, 2.986441e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -1.850659e-01, 1.820066e-01, 1.470779e-01, -4.802182e-01, -3.426197e-04, 1.083849e+00, -5.572530e-03, 8.961081e+00, 1.798437e-03
0, 0, 2.976318e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -2.625205e-01, 1.738901e-01, 1.473129e-01, -6.912723e-01, -1.938053e-03, 1.092111e+00, -4.406505e-03, 9.391798e+00, 3.780296e-04
0, 0, 2.966194e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -3.194070e-01, 1.598095e-01, 1.406919e-01, -9.215000e-01, -6.360664e-04, 1.148139e+00, -7.331332e-03, 9.737015e+00, -1.639447e-03
0, 0, 2.956071e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -3.541276e-01, 1.485367e-01, 1.368650e-01, -1.110827e+00, 1.858639e-03, 1.189445e+00, -1.344528e-02, 9.948565e+00, -2.311647e-03
0, 0, 2.945947e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -3.743039e-01, 1.455692e-01, 1.467567e-01, -1.221811e+00, 1.628745e-03, 1.147395e+00, -1.813164e-02, 1.003402e+01, -5.695342e-04
0, 0, 2.935824e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -3.917968e-01, 1.488556e-01, 1.727401e-01, -1.243443e+00, -1.380058e-03, 1.018731e+00, -1.714388e-02, 1.004760e+01, 2.007463e-03
0, 0, 2.925700e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -4.145959e-01, 1.516366e-01, 2.058654e-01, -1.197637e+00, -3.297332e-03, 8.740358e-01, -1.004902e-02, 1.004957e+01, 2.531388e-03
0, 0, 2.915577e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -4.430614e-01, 1.487616e-01, 2.320683e-01, -1.135973e+00, -1.885667e-03, 7.989029e-01, -3.515976e-04, 1.006991e+01, 6.357880e-04
0, 0, 2.905453e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -4.722590e-01, 1.395347e-01, 2.431421e-01, -1.117440e+00, 1.464356e-03, 8.200671e-01, 5.369909e-03, 1.010176e+01, -1.513572e-03
0, 0, 2.895330e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -4.972104e-01, 1.260015e-01, 2.431729e-01, -1.171938e+00, 4.055153e-03, 8.850750e-01, 1.520285e-03, 1.012386e+01, -2.422225e-03
0, 0, 2.885206e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.164325e-01, 1.113540e-01, 2.436616e-01, -1.271085e+00, 3.352111e-03, 9.168804e-01, -9.741642e-03, 1.012891e+01, -1.634465e-03
0, 0, 2.875083e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.305460e-01, 9.875902e-02, 2.524959e-01, -1.338112e+00, -7.115264e-04, 8.857030e-01, -1.924042e-02, 1.013115e+01, 9.256543e-04
0, 0, 2.864959e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.389972e-01, 8.869891e-02, 2.682706e-01, -1.300417e+00, -4.538837e-03, 8.254660e-01, -2.122128e-02, 1.015161e+01, 3.004537e-03
0, 0, 2.854835e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.408707e-01, 7.778620e-02, 2.833788e-01, -1.139531e+00, -4.166257e-03, 7.917507e-01, -1.914700e-02, 1.020197e+01, 1.875843e-03
0, 0, 2.844712e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.388327e-01, 6.147364e-02, 2.913029e-01, -9.013233e-01, -3.579765e-04, 8.080946e-01, -1.792186e-02, 1.027616e+01, -9.787673e-04
0, 0, 2.834588e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.400702e-01, 3.661905e-02, 2.926538e-01, -6.687903e-01, 2.652447e-03, 8.453705e-01, -1.440938e-02, 1.034553e+01, -2.187311e-03
0, 0, 2.824465e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.543090e-01, 2.982127e-03, 2.936782e-01, -5.171869e-01, 3.010449e-03, 8.528608e-01, -1.322302e-03, 1.036976e+01, -9.787400e-04
0, 0, 2.814341e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.931016e-01, -3.518196e-02, 2.978972e-01, -4.768888e-01, 1.638144e-03, 8.131924e-01, 1.788244e-02, 1.033594e+01, 6.827636e-04
0, 0, 2.804218e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -6.659441e-01, -7.042047e-02, 3.005262e-01, -5.237032e-01, 2.137453e-04, 7.689775e-01, 2.277206e-02, 1.029027e+01, 9.454637e-04
0, 0, 2.794094e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -7.657971e-01, -9.619137e-02, 2.915960e-01, -6.025525e-01, -2.088623e-04, 7.923594e-01, -4.225141e-03, 1.030412e+01, -8.922518e-05
0, 0, 2.783971e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -8.528771e-01, -1.100037e-01, 2.641184e-01, -6.658679e-01, -5.698414e-04, 9.247258e-01, -4.765110e-02, 1.038060e+01, -1.075109e-03
0, 0, 2.773847e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -8.619862e-01, -1.127872e-01, 2.198066e-01, -6.990961e-01, -2.051144e-03, 1.140588e+00, -6.220787e-02, 1.040208e+01, -5.832770e-04
0, 0, 2.763724e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -7.458364e-01, -1.069118e-01, 1.689000e-01, -7.223818e-01, -3.201288e-03, 1.358815e+00, -2.125083e-02, 1.021581e+01, 1.043523e-03
0, 0, 2.753600e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -5.231603e-01, -9.597998e-02, 1.243568e-01, -7.693337e-01, -1.443381e-03, 1.492904e+00, 4.275959e-02, 9.802236e+00, 1.983927e-03
0, 0, 2.743477e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -2.715009e-01, -8.486100e-02, 9.322351e-02, -8.610508e-01, 2.019428e-03, 1.505999e+00, 6.267703e-02, 9.320164e+00, 1.273292e-03
0, 0, 2.733353e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -4.801370e-02, -7.892677e-02, 7.055282e-02, -9.990857e-01, 3.853798e-03, 1.427626e+00, 8.810260e-03, 8.918186e+00, -8.437144e-04
0, 0, 2.723230e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.849155e-01, -8.098748e-02, 3.930585e-02, -1.174529e+00, 3.438343e-03, 1.327174e+00, -7.025890e-02, 8.509239e+00, -2.958916e-03
0, 0, 2.713106e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 5.266714e-01, -8.789171e-02, -2.265871e-02, -1.373628e+00, 9.849323e-04, 1.272026e+00, -9.274096e-02, 7.838145e+00, -3.017013e-03
0, 0, 2.702983e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.001413e+00, -9.244932e-02, -1.301653e-01, -1.575394e+00, -3.113885e-03, 1.295260e+00, -3.348723e-02, 6.870889e+00, -4.646310e-04
0, 0, 2.692859e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.455012e+00, -8.840038e-02, -2.800059e-01, -1.751276e+00, -5.551150e-03, 1.388019e+00, 4.567561e-02, 6.091518e+00, 3.174094e-03
0, 0, 2.682735e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.624043e+00, -7.338443e-02, -4.495023e-01, -1.875653e+00, -3.945959e-03, 1.512959e+00, 6.532569e-02, 6.270278e+00, 5.461181e-03
0, 0, 2.672612e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.349659e+00, -5.011830e-02, -6.051271e-01, -1.945056e+00, 5.040882e-04, 1.620349e+00, 1.447400e-02, 7.794802e+00, 3.746438e-03
0, 0, 2.662488e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 7.393918e-01, -2.413859e-02, -7.168460e-01, -1.988033e+00, 5.861931e-03, 1.661459e+00, -4.624235e-02, 1.019866e+01, -2.592097e-03
0, 0, 2.652365e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, 1.055217e-01, 8.181766e-04, -7.720075e-01, -2.043405e+00, 8.558156e-03, 1.609804e+00, -5.737350e-02, 1.242047e+01, -8.995268e-03
0, 0, 2.642241e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -2.722219e-01, 2.386446e-02, -7.808639e-01, -2.117523e+00, 4.594911e-03, 1.486518e+00, -2.031192e-02, 1.360127e+01, -7.802791e-03
0, 0, 2.632118e+00, -3.016106e-16, 0.000000e+00, 6.930000e-01, -3.365881e-01, 4.416499e-02, -7.690206e-01, -2.170678e+00, -4.969704e-03, 1.357034e+00, 1.664732e-02, 1.367130e+01, 2.256737e-03
