number(0), number(1), t, x(0), x(1), x(2), data 
0, 0, 9.994860e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 2.122453e-02, 4.723228e-02, -1.045019e+00, -4.509902e+00, -2.761678e-02, 1.327334e+01, 3.681134e-02, 5.782699e+01, -1.651279e-02
0, 0, 9.984825e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 5.216330e-02, 6.218257e-02, -1.097011e+00, -4.618114e+00, -1.868909e-02, 1.330092e+01, 1.997028e-02, 5.782675e+01, -4.458768e-02
0, 0, 9.974790e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 8.552826e-02, 8.307526e-02, -1.098513e+00, -4.679699e+00, -7.562753e-03, 1.333276e+01, -2.541895e-04, 5.800130e+01, -6.906249e-02
0, 0, 9.964755e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 1.245099e-01, 1.086663e-01, -1.046568e+00, -4.689269e+00, 4.147609e-03, 1.337223e+01, -2.258745e-02, 5.836770e+01, -8.741937e-02
0, 0, 9.954720e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 1.721934e-01, 1.372778e-01, -9.410993e-01, -4.645430e+00, 1.470880e-02, 1.342321e+01, -4.514315e-02, 5.893320e+01, -9.762636e-02
0, 0, 9.944685e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 2.311763e-01, 1.669230e-01, -7.852061e-01, -4.551171e+00, 2.256646e-02, 1.348964e+01, -6.562822e-02, 5.969311e+01, -9.835001e-02
0, 0, 9.934650e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 3.032113e-01, 1.954537e-01, -5.852281e-01, -4.413797e+00, 2.661395e-02, 1.357500e+01, -8.163502e-02, 6.062942e+01, -8.913246e-02
0, 0, 9.924615e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 3.888850e-01, 2.207237e-01, -3.505611e-01, -4.244363e+00, 2.638550e-02, 1.368178e+01, -9.096758e-02, 6.171054e+01, -7.050272e-02
0, 0, 9.914580e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 4.873454e-01, 2.407565e-01, -9.321615e-02, -4.056655e+00, 2.213911e-02, 1.381100e+01, -9.194633e-02, 6.289202e+01, -4.399195e-02
0, 0, 9.904545e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 5.960963e-01, 2.539061e-01, 1.728529e-01, -3.865799e+00, 1.481136e-02, 1.396193e+01, -8.364588e-02, 6.411838e+01, -1.203304e-02
0, 0, 9.894510e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 7.108833e-01, 2.589963e-01, 4.326098e-01, -3.686677e+00, 5.847407e-03, 1.413190e+01, -6.603748e-02, 6.532595e+01, 2.225689e-02
0, 0, 9.884475e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 8.257060e-01, 2.554277e-01, 6.709224e-01, -3.532335e+00, -3.067352e-03, 1.431636e+01, -4.002712e-02, 6.644650e+01, 5.539108e-02
0, 0, 9.874440e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 9.329877e-01, 2.432381e-01, 8.736051e-01, -3.412585e+00, -1.032488e-02, 1.450907e+01, -7.396427e-03, 6.741147e+01, 8.388670e-02
0, 0, 9.864405e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 1.023931e+00, 2.231093e-01, 1.028440e+00, -3.332986e+00, -1.469842e-02, 1.470250e+01, 2.933616e-02, 6.815640e+01, 1.046483e-01
0, 0, 9.854370e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 1.089068e+00, 1.963117e-01, 1.126099e+00, -3.294335e+00, -1.556843e-02, 1.488825e+01, 6.711237e-02, 6.862534e+01, 1.153112e-01
0, 0, 9.844335e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 1.118985e+00, 1.645880e-01, 1.160888e+00, -3.292759e+00, -1.302153e-02, 1.505760e+01, 1.025697e-01, 6.877489e+01, 1.145026e-01
0, 0, 9.834300e+00, 3.728499e-16, 0.000000e+00, 6.930000e-01, 1.105186e+00, 1.299827e-01, 1.131245e+00, -3.320390e+00, -7.802004e-03, 1.520202e+01, 1.323017e-01, 6.857759e+01, 1.019950e-01
