number(0), number(1), t, x(0), x(1), x(2), data 
0, 0, 9.997714e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.241295e-02, -2.844521e-02, 6.018586e-02, 2.140663e+00, -1.062959e-02, 1.837195e+01, -1.734058e-03, -8.493171e+00, -8.760848e-03, -7.882816e-01, 1.420007e-01, 4.360928e+00
0, 0, 9.987300e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.126872e-02, -2.780901e-02, 6.143638e-02, 2.141421e+00, -1.098229e-02, 1.837830e+01, -1.823828e-03, -8.491786e+00, -9.331947e-03, -7.875309e-01, 1.422957e-01, 4.360296e+00
0, 0, 9.976886e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.017294e-02, -2.734653e-02, 6.248816e-02, 2.142477e+00, -1.101613e-02, 1.838390e+01, -1.827946e-03, -8.490785e+00, -9.927570e-03, -7.867916e-01, 1.425850e-01, 4.359652e+00
0, 0, 9.966471e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.920826e-02, -2.707996e-02, 6.326797e-02, 2.143744e+00, -1.085355e-02, 1.838825e+01, -1.783449e-03, -8.490314e+00, -1.050446e-02, -7.860629e-01, 1.428707e-01, 4.359000e+00
0, 0, 9.956057e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.845034e-02, -2.701587e-02, 6.371396e-02, 2.145056e+00, -1.060469e-02, 1.839098e+01, -1.726426e-03, -8.490488e+00, -1.099695e-02, -7.853431e-01, 1.431547e-01, 4.358341e+00
0, 0, 9.945643e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.795847e-02, -2.715574e-02, 6.377892e-02, 2.146185e+00, -1.030991e-02, 1.839190e+01, -1.683382e-03, -8.491408e+00, -1.129654e-02, -7.846299e-01, 1.434391e-01, 4.357679e+00
0, 0, 9.935229e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.777470e-02, -2.749643e-02, 6.344330e-02, 2.146856e+00, -9.945528e-03, 1.839093e+01, -1.667824e-03, -8.493204e+00, -1.129387e-02, -7.839205e-01, 1.437261e-01, 4.357019e+00
0, 0, 9.924814e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.792939e-02, -2.802857e-02, 6.273777e-02, 2.146786e+00, -9.453497e-03, 1.838816e+01, -1.670858e-03, -8.496082e+00, -1.094911e-02, -7.832117e-01, 1.440176e-01, 4.356365e+00
0, 0, 9.914400e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.844488e-02, -2.873376e-02, 6.175141e-02, 2.145737e+00, -8.809257e-03, 1.838376e+01, -1.666547e-03, -8.500323e+00, -1.026032e-02, -7.824998e-01, 1.443155e-01, 4.355719e+00
0, 0, 9.903986e+00, 20.01, 0.000000e+00, 8.000000e+00, -6.933414e-02, -2.956815e-02, 6.061822e-02, 2.143599e+00, -8.049309e-03, 1.837807e+01, -1.649056e-03, -8.506194e+00, -9.271259e-03, -7.817811e-01, 1.446214e-01, 4.355084e+00
0, 0, 9.893571e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.059430e-02, -3.047356e-02, 5.949059e-02, 2.140446e+00, -7.221482e-03, 1.837153e+01, -1.632195e-03, -8.513865e+00, -8.109061e-03, -7.810518e-01, 1.449362e-01, 4.354460e+00
0, 0, 9.883157e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.219858e-02, -3.139129e-02, 5.851136e-02, 2.136490e+00, -6.381334e-03, 1.836459e+01, -1.631346e-03, -8.523352e+00, -6.920702e-03, -7.803079e-01, 1.452603e-01, 4.353847e+00
0, 0, 9.872743e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.409111e-02, -3.226419e-02, 5.778623e-02, 2.132001e+00, -5.618948e-03, 1.835769e+01, -1.659249e-03, -8.534474e+00, -5.847167e-03, -7.795461e-01, 1.455937e-01, 4.353242e+00
0, 0, 9.862329e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.618852e-02, -3.303943e-02, 5.735789e-02, 2.127281e+00, -5.053532e-03, 1.835118e+01, -1.704866e-03, -8.546801e+00, -4.981103e-03, -7.787636e-01, 1.459354e-01, 4.352643e+00
0, 0, 9.851914e+00, 20.01, 0.000000e+00, 8.000000e+00, -7.839252e-02, -3.367518e-02, 5.720240e-02, 2.122688e+00, -4.782452e-03, 1.834544e+01, -1.723092e-03, -8.559670e+00, -4.338767e-03, -7.779587e-01, 1.462845e-01, 4.352047e+00
0, 0, 9.841500e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.060087e-02, -3.414778e-02, 5.725557e-02, 2.118606e+00, -4.857224e-03, 1.834070e+01, -1.658276e-03, -8.572313e+00, -3.961791e-03, -7.771305e-01, 1.466392e-01, 4.351451e+00
0, 0, 9.831086e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.271497e-02, -3.445397e-02, 5.743642e-02, 2.115398e+00, -5.287749e-03, 1.833711e+01, -1.478878e-03, -8.583972e+00, -3.891214e-03, -7.762795e-01, 1.469979e-01, 4.350853e+00
0, 0, 9.820671e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.464933e-02, -3.460825e-02, 5.765592e-02, 2.113384e+00, -6.067938e-03, 1.833466e+01, -1.193227e-03, -8.593949e+00, -4.136096e-03, -7.754069e-01, 1.473590e-01, 4.350254e+00
0, 0, 9.810257e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.633920e-02, -3.463220e-02, 5.781845e-02, 2.112812e+00, -7.195284e-03, 1.833321e+01, -8.419618e-04, -8.601625e+00, -4.698807e-03, -7.745150e-01, 1.477211e-01, 4.349653e+00
0, 0, 9.799843e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.774208e-02, -3.455695e-02, 5.782590e-02, 2.113836e+00, -8.583155e-03, 1.833258e+01, -4.884454e-04, -8.606505e+00, -5.509778e-03, -7.736066e-01, 1.480830e-01, 4.349051e+00
0, 0, 9.789429e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.883503e-02, -3.443101e-02, 5.759452e-02, 2.116472e+00, -1.004339e-02, 1.833258e+01, -1.982277e-04, -8.608280e+00, -6.422829e-03, -7.726848e-01, 1.484441e-01, 4.348451e+00
0, 0, 9.779014e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.960967e-02, -3.431147e-02, 5.707511e-02, 2.120540e+00, -1.135587e-02, 1.833302e+01, -2.354729e-05, -8.606905e+00, -7.289321e-03, -7.717531e-01, 1.488041e-01, 4.347854e+00
0, 0, 9.768600e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.007456e-02, -3.425678e-02, 5.626076e-02, 2.125675e+00, -1.232827e-02, 1.833375e+01, 1.614277e-05, -8.602624e+00, -8.003936e-03, -7.708148e-01, 1.491634e-01, 4.347265e+00
0, 0, 9.758186e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.026276e-02, -3.431487e-02, 5.518925e-02, 2.131396e+00, -1.283862e-02, 1.833472e+01, -6.152705e-05, -8.595968e+00, -8.538277e-03, -7.698733e-01, 1.495229e-01, 4.346687e+00
0, 0, 9.747771e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.023131e-02, -3.451395e-02, 5.393428e-02, 2.137186e+00, -1.285089e-02, 1.833597e+01, -2.159916e-04, -8.587703e+00, -8.919659e-03, -7.689311e-01, 1.498839e-01, 4.346120e+00
0, 0, 9.737357e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.005795e-02, -3.486239e-02, 5.258964e-02, 2.142572e+00, -1.240528e-02, 1.833755e+01, -4.050152e-04, -8.578734e+00, -9.156897e-03, -7.679903e-01, 1.502479e-01, 4.345568e+00
0, 0, 9.726943e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.983551e-02, -3.535346e-02, 5.124812e-02, 2.147184e+00, -1.161366e-02, 1.833951e+01, -5.994639e-04, -8.569978e+00, -9.260390e-03, -7.670519e-01, 1.506163e-01, 4.345029e+00
0, 0, 9.716529e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.966451e-02, -3.596772e-02, 4.998410e-02, 2.150759e+00, -1.066314e-02, 1.834178e+01, -7.776117e-04, -8.562234e+00, -9.330654e-03, -7.661158e-01, 1.509905e-01, 4.344504e+00
0, 0, 9.706114e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.964467e-02, -3.667580e-02, 4.884319e-02, 2.153155e+00, -9.748929e-03, 1.834416e+01, -9.296436e-04, -8.556083e+00, -9.446221e-03, -7.651809e-01, 1.513714e-01, 4.343992e+00
0, 0, 9.695700e+00, 20.01, 0.000000e+00, 8.000000e+00, -8.986370e-02, -3.744468e-02, 4.783600e-02, 2.154352e+00, -9.011069e-03, 1.834638e+01, -1.065237e-03, -8.551829e+00, -9.615814e-03, -7.642450e-01, 1.517600e-01, 4.343490e+00
0, 0, 9.685286e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.038714e-02, -3.824493e-02, 4.693952e-02, 2.154471e+00, -8.495091e-03, 1.834804e+01, -1.200626e-03, -8.549486e+00, -9.803276e-03, -7.633055e-01, 1.521566e-01, 4.342999e+00
0, 0, 9.674871e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.124990e-02, -3.904923e-02, 4.610960e-02, 2.153736e+00, -8.169753e-03, 1.834875e+01, -1.341681e-03, -8.548841e+00, -9.955953e-03, -7.623587e-01, 1.525614e-01, 4.342516e+00
0, 0, 9.664457e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.245018e-02, -3.983040e-02, 4.530451e-02, 2.152394e+00, -7.961887e-03, 1.834809e+01, -1.476846e-03, -8.549563e+00, -1.000982e-02, -7.614013e-01, 1.529744e-01, 4.342042e+00
0, 0, 9.654043e+00, 20.01, 0.000000e+00, 8.000000e+00, -9.395064e-02, -4.055836e-02, 4.450736e-02, 2.150639e+00, -7.822084e-03, 1.834574e+01, -1.580613e-03, -8.551287e+00, -9.901351e-03, -7.604298e-01, 1.533951e-01, 4.341576e+00
