number(0), number(1), t, x(0), x(1), x(2), data 
0, 0, 1.000205e+01, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.567458e-02, 3.158686e-04, 1.452515e-04, 6.594529e-01, 8.863928e-04, -1.019220e+01, 5.839870e-04, -7.165182e+00, -2.851508e-04, -4.956180e-01, -9.325578e-02, -1.919985e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.991205e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.602917e-02, 3.017571e-04, 1.185290e-04, 6.593957e-01, 1.270680e-03, -1.019325e+01, 6.078878e-04, -7.164847e+00, -3.030371e-04, -4.953027e-01, -9.325850e-02, -1.919987e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.980357e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.643072e-02, 3.344816e-04, 7.097925e-05, 6.593562e-01, 1.258819e-03, -1.019485e+01, 5.263466e-04, -7.164061e+00, -3.162596e-04, -4.949098e-01, -9.326212e-02, -1.919988e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.969509e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.680703e-02, 3.782638e-04, 2.068120e-05, 6.594973e-01, 1.244105e-03, -1.019655e+01, 4.884044e-04, -7.162877e+00, -3.439092e-04, -4.945126e-01, -9.326617e-02, -1.919988e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.958661e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.713960e-02, 4.297350e-04, -2.989145e-05, 6.598541e-01, 1.228483e-03, -1.019829e+01, 4.925665e-04, -7.161289e+00, -3.794908e-04, -4.941116e-01, -9.327073e-02, -1.919988e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.947812e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.741237e-02, 4.846893e-04, -7.794047e-05, 6.604424e-01, 1.216670e-03, -1.020005e+01, 5.378086e-04, -7.159295e+00, -4.194021e-04, -4.937073e-01, -9.327587e-02, -1.919987e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.936964e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.761340e-02, 5.382428e-04, -1.204901e-04, 6.612554e-01, 1.212138e-03, -1.020180e+01, 6.193328e-04, -7.156904e+00, -4.560973e-04, -4.933004e-01, -9.328161e-02, -1.919986e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.926116e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.773579e-02, 5.860417e-04, -1.543847e-04, 6.622670e-01, 1.213328e-03, -1.020350e+01, 7.298012e-04, -7.154139e+00, -4.843579e-04, -4.928918e-01, -9.328790e-02, -1.919984e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.915268e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.777819e-02, 6.250936e-04, -1.764205e-04, 6.634379e-01, 1.215037e-03, -1.020515e+01, 8.609654e-04, -7.151032e+00, -5.003828e-04, -4.924823e-01, -9.329466e-02, -1.919983e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.904420e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.774470e-02, 6.540195e-04, -1.838397e-04, 6.647239e-01, 1.211635e-03, -1.020672e+01, 1.004704e-03, -7.147626e+00, -5.021119e-04, -4.920728e-01, -9.330179e-02, -1.919980e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.893571e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.764419e-02, 6.729407e-04, -1.750564e-04, 6.660817e-01, 1.199173e-03, -1.020822e+01, 1.153048e-03, -7.143976e+00, -4.890412e-04, -4.916640e-01, -9.330918e-02, -1.919978e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.882723e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.748926e-02, 6.832199e-04, -1.503190e-04, 6.674733e-01, 1.176179e-03, -1.020964e+01, 1.297645e-03, -7.140141e+00, -4.618504e-04, -4.912567e-01, -9.331672e-02, -1.919977e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.871875e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.729489e-02, 6.870183e-04, -1.120446e-04, 6.688687e-01, 1.145151e-03, -1.021100e+01, 1.429734e-03, -7.136184e+00, -4.225568e-04, -4.908513e-01, -9.332432e-02, -1.919975e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.861027e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.707701e-02, 6.866269e-04, -6.457549e-05, 6.702471e-01, 1.112647e-03, -1.021230e+01, 1.540268e-03, -7.132167e+00, -3.746960e-04, -4.904481e-01, -9.333194e-02, -1.919974e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.850179e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.685123e-02, 6.838894e-04, -1.344766e-05, 6.715953e-01, 1.086988e-03, -1.021355e+01, 1.620705e-03, -7.128142e+00, -3.227728e-04, -4.900473e-01, -9.333954e-02, -1.919974e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.839330e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.663171e-02, 6.799311e-04, 3.556630e-05, 6.729057e-01, 1.075430e-03, -1.021477e+01, 1.664891e-03, -7.124158e+00, -2.720055e-04, -4.896490e-01, -9.334709e-02, -1.919974e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.828482e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.643027e-02, 6.752295e-04, 7.743467e-05, 6.741731e-01, 1.081305e-03, -1.021595e+01, 1.671029e-03, -7.120251e+00, -2.282041e-04, -4.892530e-01, -9.335459e-02, -1.919974e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.817634e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.625589e-02, 6.700644e-04, 1.086284e-04, 6.753916e-01, 1.101275e-03, -1.021708e+01, 1.642246e-03, -7.116452e+00, -1.970882e-04, -4.888590e-01, -9.336204e-02, -1.919975e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.806786e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.611424e-02, 6.652340e-04, 1.274705e-04, 6.765525e-01, 1.124209e-03, -1.021816e+01, 1.584979e-03, -7.112781e+00, -1.829258e-04, -4.884667e-01, -9.336943e-02, -1.919976e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.795937e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.600728e-02, 6.625897e-04, 1.340245e-04, 6.776462e-01, 1.134408e-03, -1.021921e+01, 1.505907e-03, -7.109246e+00, -1.874171e-04, -4.880758e-01, -9.337678e-02, -1.919978e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0, 0, 9.785089e+00, 1.940882e+01, 0.000000e+00, 8.000000e+00, -3.593285e-02, 6.648447e-04, 1.296648e-04, 6.786684e-01, 1.119541e-03, -1.022025e+01, 1.409032e-03, -7.105837e+00, -2.097096e-04, -4.876858e-01, -9.338413e-02, -1.919979e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
