number(0), number(1), t, x(0), x(1), x(2), data 
0,0,0.0,0.0,0.0,0.693,-0.007504311,0.0,0.0
0,0,0.02,0.0,0.0,0.693,-0.004936798,0.0,0.0
0,0,0.04,0.0,0.0,0.693,-0.0001443713,0.0,0.0
0,0,0.06,0.0,0.0,0.693,0.003393404,0.0,0.0
0,0,0.08,0.0,0.0,0.693,0.0086584,0.0,0.0
0,0,0.1,0.0,0.0,0.693,0.01260647,0.0,0.0
0,0,0.12,0.0,0.0,0.693,0.01312915,0.0,0.0
0,0,0.14,0.0,0.0,0.693,0.01445086,0.0,0.0
0,0,0.16,0.0,0.0,0.693,0.01854147,0.0,0.0
0,0,0.18,0.0,0.0,0.693,0.01575425,0.0,0.0
0,0,0.2,0.0,0.0,0.693,-0.003383291,0.0,0.0
0,0,0.22,0.0,0.0,0.693,0.007482961,0.0,0.0
0,0,0.24,0.0,0.0,0.693,-0.0005204934,0.0,0.0
0,0,0.26,0.0,0.0,0.693,-0.02575723,0.0,0.0
0,0,0.28,0.0,0.0,0.693,-0.01147442,0.0,0.0
0,0,0.3,0.0,0.0,0.693,0.008618551,0.0,0.0
0,0,0.32,0.0,0.0,0.693,0.01919097,0.0,0.0
0,0,0.34,0.0,0.0,0.693,0.02258972,0.0,0.0
0,0,0.36,0.0,0.0,0.693,0.01593124,0.0,0.0
0,0,0.38,0.0,0.0,0.693,0.005839072,0.0,0.0
0,0,0.4,0.0,0.0,0.693,-0.00201212,0.0,0.0
0,0,0.42,0.0,0.0,0.693,-0.006730937,0.0,0.0
0,0,0.44,0.0,0.0,0.693,-0.08774857,0.0,0.0
0,0,0.46,0.0,0.0,0.693,-0.5904521,0.0,0.0
0,0,0.48,0.0,0.0,0.693,-1.090687,0.0,0.0
0,0,0.5,0.0,0.0,0.693,-1.521324,0.0,0.0
0,0,0.52,0.0,0.0,0.693,-1.902872,0.0,0.0
0,0,0.54,0.0,0.0,0.693,-2.254255,0.0,0.0
0,0,0.56,0.0,0.0,0.693,-2.576996,0.0,0.0
0,0,0.58,0.0,0.0,0.693,-2.523089,0.0,0.0
